Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),14:00,18:00,04h 00m,486.0,2,4.4,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),14:00,18:00,04h 00m,486.0,2,4.3,Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
SBSTC-MIDNAPUR - HABRA - 14:00 (MID DEPOT) - 1397,Non AC Seater (2+3),14:00,00:00,10h 00m,125.0,2,3.8,Midnapore to Barasat (West Bengal),https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal
SBSTC-MIDNAPUR - BARASAT - 15:30 (MID DEPOT) - 4004,Non AC Seater (2+3),15:30,20:00,04h 30m,125.0,2,1.0,Midnapore to Barasat (West Bengal),https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal
SBSTC-MIDNAPUR - BARASAT - 16:00 (MID DEPOT) - 1193,Non AC Seater (2+3),16:00,00:00,08h 00m,125.0,2,4.1,Midnapore to Barasat (West Bengal),https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal
SBSTC-HALDIA - KOLKATA - 14:00 (Haldia Depot) - 640,Non AC Seater (2+3),14:00,17:00,03h 00m,110.0,2,4.0,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 15:00 (Haldia Depot) - 641,Non AC Seater (2+3),15:00,18:00,03h 00m,110.0,2,3.8,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 16:05 (HALDIA DEPOT) - 1328,Non AC Seater (2+3),16:05,19:05,03h 00m,110.0,2,3.6,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - ALL STOP - 17:30 (HLD DEPOT) - 630,Non AC Seater (2+3),17:30,20:30,03h 00m,110.0,4,3.8,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,19:30,02h 45m,97.0,2,4.0,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,Volvo AC Seater (2+2),13:45,19:55,06h 10m,595.0,2,3.2,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|15:00,Volvo AC Seater (2+2),15:00,21:10,06h 10m,595.0,3,3.9,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
SBSTC-KOLKATA - PURULIA - VIA - ASN - 14:15 (PRL DEPOT) - 292,Non AC Seater (2+3),14:15,20:45,06h 30m,250.0,4,3.1,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
City Queen Bus Service,Non AC Seater (2+2),21:30,07:30,10h 00m,285.0,1,2.1,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
City Queen Bus Service,Non AC Seater (2+2),20:50,05:00,08h 10m,250.0,1,2.3,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia
SBSTC-BERHAMPUR - PURULIA - VIA - BANKURA - 08:50 (PRL D - 1087,Non AC Seater (2+3),14:15,00:00,09h 45m,112.0,5,3.1,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia
SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),16:00,00:00,08h 00m,117.0,3,4.0,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia
SBSTC-KOLKATA - PURULIA - VIA - ASN - 14:15 (PRL DEPOT) - 292,Non AC Seater (2+3),17:15,00:00,06h 45m,112.0,4,1.6,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia
SBSTC-KOLKATA - HALDIA - SPL - 14:05 (Haldia Depot) - 3015,Non AC Seater (2+3),14:05,17:05,03h 00m,110.0,3,4.5,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - A/C - 14:30 (Haldia Depot) - 980,AC Seater (2+2),14:30,17:30,03h 00m,210.0,1,4.4,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - NON STOP - 15:30 (HALDIA DEPOT) - 569,Non AC Seater (2+3),15:30,18:30,03h 00m,135.0,4,4.4,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - A/C - 16:05 (Haldia Depot) - 1527,AC Seater (2+2),16:05,19:05,03h 00m,210.0,2,3.8,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 16:30 (Haldia Depot) - 809,Non AC Seater (2+3),16:30,19:30,03h 00m,110.0,2,4.1,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 17:00 (Haldia Depot) - 3017,Non AC Seater (2+3),17:00,20:00,03h 00m,110.0,3,3.6,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565,Non AC Seater (2+3),17:30,20:30,03h 00m,110.0,2,4.1,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 18.15 (HALDIA DEPOT) - 566,Non AC Seater (2+3),18:15,21:15,03h 00m,110.0,1,3.3,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
Satadal Travels,A/C Seater (2+2),14:55,18:15,03h 20m,167.0,1,4.0,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
Diamond City Service,A/C Executive (2+3),15:10,18:55,03h 45m,170.0,2,4.6,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
Droupadi City Service,A/C Seater (2+3),15:20,18:10,02h 50m,176.0,5,3.1,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
KRISHNAKALI,A/C Seater (2+3),14:45,17:30,02h 45m,165.0,6,2.3,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
Droupadi Bus Service,Non AC Seater (2+3),16:20,19:10,02h 50m,121.0,5,2.2,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
UPSRTC - LNI0779,Ordinary Non AC Seater 2+3,15:01,19:38,04h 37m,459.8,5,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLP0030,Rajdhani Non AC Seater 2+3,15:01,21:00,05h 59m,468.6,5,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0109,Janrath AC Seater 2+2,15:02,19:45,04h 43m,648.0,3,4.0,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0882,Shatabdi AC Seater 2+2,15:45,20:45,05h 00m,648.0,3,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RPD0021,Ordinary Non AC Seater 2+3,15:50,21:50,06h 00m,459.8,5,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - STD0147,Ordinary Non AC Seater 2+3,16:00,23:15,07h 15m,492.8,5,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLP0032,Ordinary Non AC Seater 2+3,16:01,22:00,05h 59m,468.6,5,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,00:25,08h 19m,488.4,5,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0076,Ordinary Non AC Seater 2+3,16:30,21:30,05h 00m,456.5,5,2.8,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0109,Janrath AC Seater 2+2,16:31,22:00,05h 29m,648.0,3,4.0,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,17:00,22:35,05h 35m,459.8,5,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,00:10,07h 10m,493.9,4,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0107,Janrath AC Seater 2+2,17:02,21:45,04h 43m,648.0,3,3.5,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,02:50,09h 46m,488.4,5,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GRH0125,Ordinary Non AC Seater 2+3,17:30,23:20,05h 50m,459.8,5,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
FlixBus,AC Seater (2+2),23:35,05:00,05h 25m,414.29,8,3.8,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,04:45,07h 05m,999.0,1,3.2,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
FlixBus,Bharat Benz A/C Seater (2+2),17:15,22:25,05h 10m,576.79,3,4.2,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
Jaiswal Tour and Travels,A/C Sleeper (2+1),20:45,02:45,06h 00m,1650.0,3,1.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
Jaiswal Tour and Travels,A/C Sleeper (2+1),21:00,03:00,06h 00m,1200.0,2,1.0,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GRH0164,Ordinary Non AC Seater 2+3,15:00,21:30,06h 30m,459.8,5,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - KSB0092,Shatabdi AC Seater 2+2,15:01,21:01,06h 00m,648.0,3,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - BRT0065,Ordinary Non AC Seater 2+3,15:25,22:00,06h 35m,492.8,5,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - GRH0165,Ordinary Non AC Seater 2+3,15:30,22:00,06h 30m,459.8,5,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - RKD0139,Shatabdi AC Seater 2+2,15:30,20:30,05h 00m,648.0,3,2.8,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - RKD0089,Ordinary Non AC Seater 2+3,16:01,23:59,07h 58m,528.0,5,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - RKD0119,Shatabdi AC Seater 2+2,16:16,21:16,05h 00m,648.0,3,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - KSB0086,Volvo AC Seater 2+2,17:01,22:31,05h 30m,894.0,3,4.8,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - RKD0130,Janrath AC Seater 2+3,17:31,22:31,05h 00m,570.0,4,4.0,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - BLY0111,Janrath AC Seater 2+2,19:01,23:45,04h 44m,648.0,2,3.5,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - GRH0203,Ordinary Non AC Seater 2+3,19:30,02:00,06h 30m,493.9,5,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - HDD0063,Ordinary Non AC Seater 2+3,19:39,01:03,05h 24m,456.5,5,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - RKD0128,Janrath AC Seater 2+2,20:01,01:01,05h 00m,648.0,3,4.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - GRH0274,Ordinary Non AC Seater 2+3,20:31,03:00,06h 29m,493.9,5,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - SRG0227,Ordinary Non AC Seater 2+3,20:33,02:40,06h 07m,488.4,5,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
FlixBus,Bharat Benz A/C Seater (2+2),23:50,05:20,05h 30m,796.43,2,4.6,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:30,01:30,06h 00m,499.0,2,4.1,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),17:00,23:20,06h 20m,949.0,2,3.5,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:55,05h 56m,999.0,2,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
New Khaira Transport,A/C Seater / Sleeper (2+1),23:40,05:00,05h 20m,765.0,3,3.0,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,709.0,2,4.8,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:40,04:55,08h 15m,619.0,2,4.8,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,07:35,08h 00m,739.0,2,4.8,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
AdZingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:04,04:54,06h 50m,648.0,2,4.4,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:00,06:15,08h 15m,699.0,2,4.7,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:50,07:05,08h 15m,749.0,2,4.8,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:20,07:00,08h 40m,679.0,3,4.6,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
AdRaj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:50,05:50,07h 00m,810.0,2,4.2,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:15,08h 15m,588.0,2,4.7,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,07:45,08h 00m,669.0,2,4.7,Lucknow to Delhi,https://www.redbus.in/bus-tickets/lucknow-to-delhi
UPSRTC - SBD0587,Janrath AC Seater 2+2,20:32,04:30,07h 58m,760.0,2,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - KSB0072,Janrath AC Seater 2+3,22:02,06:02,08h 00m,662.0,3,3.5,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,1299.0,3,1.1,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,06:00,09h 00m,600.0,4,1.4,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Yuvraj Travels,NON AC Seater / Sleeper 2+1,22:00,06:00,08h 00m,700.0,4,1.7,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Yuvraj Travels,NON AC Seater / Sleeper 2+1,21:30,06:00,08h 30m,700.0,4,3.0,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Yuvraj Travels,NON AC Seater / Sleeper 2+1,20:00,06:00,10h 00m,700.0,3,1.8,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),21:00,06:30,09h 30m,1200.0,3,1.4,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),20:30,06:00,09h 30m,1300.0,3,1.0,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Shivendra Travels,A/C Sleeper (2+1),21:00,06:00,09h 00m,3500.0,1,,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - FKP0027,Janrath AC Seater 2+2,20:00,04:55,08h 55m,760.0,1,2.6,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - SBD0586,Janrath AC Seater 2+2,20:32,04:30,07h 58m,760.0,1,3.3,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - FKP0029,Janrath AC Seater 2+2,21:00,05:55,08h 55m,760.0,8,2.9,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,799.0,3,1.0,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30,05:20,10h 50m,600.0,4,2.4,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),19:00,06:30,11h 30m,1200.0,3,2.4,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),18:45,05:30,10h 45m,570.0,4,,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),20:00,05:20,09h 20m,570.0,8,,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),19:40,04:45,09h 05m,665.0,4,,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45,05:00,10h 15m,700.0,4,2.0,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00,05:00,10h 00m,550.0,4,2.0,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30,06:00,11h 30m,550.0,4,2.0,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,06:00,12h 00m,1200.0,2,1.0,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
RSRTC - 177797,A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,891.0,2,3.9,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
FlixBus,A/C Sleeper (2+1),21:35,02:45,05h 10m,242.86,5,4.4,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),21:00,02:15,05h 15m,599.0,3,4.7,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:15,02:30,04h 15m,600.0,2,5.0,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),21:45,02:30,04h 45m,599.0,2,5.0,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
Raaj Rath Travels Co.,A/C Seater / Sleeper (2+1),18:35,00:05,05h 30m,549.0,2,5.0,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),20:55,01:50,04h 55m,699.0,2,3.8,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
Maharani Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,01:45,04h 30m,601.0,2,5.0,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:50,02:45,04h 55m,669.0,2,5.0,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,02:35,04h 55m,699.0,2,4.7,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - STD0245,Ordinary Non AC Seater 2+3,15:25,03:26,12h 01m,747.0,5,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0618,Ordinary Non AC Seater 2+3,16:55,05:41,12h 46m,716.0,5,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,17:10,04:00,10h 50m,747.0,5,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0354,Ordinary Non AC Seater 2+3,17:12,03:42,10h 30m,747.0,5,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0163,Ordinary Non AC Seater 2+3,17:31,05:25,11h 54m,697.0,5,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0368,Ordinary Non AC Seater 2+3,17:34,04:40,11h 06m,747.0,5,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01,03:00,08h 59m,716.0,5,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0296,Ordinary Non AC Seater 2+3,18:30,06:31,12h 01m,747.0,5,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - SRG0230,Ordinary Non AC Seater 2+3,18:39,04:45,10h 06m,716.0,5,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - NCL0321,Ordinary Non AC Seater 2+3,18:42,04:40,09h 58m,716.0,5,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),20:45,05:55,09h 10m,999.0,2,4.9,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
Jagdamba tourism,A/C Seater / Sleeper (2+2),21:30,05:30,08h 00m,999.0,3,2.8,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - LNI0779,Ordinary Non AC Seater 2+3,15:01,22:51,07h 50m,716.0,5,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - STD0054,Ordinary Non AC Seater 2+3,16:00,02:45,10h 45m,774.0,5,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - STD0147,Ordinary Non AC Seater 2+3,16:00,03:51,11h 51m,747.0,5,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,04:15,11h 15m,748.0,5,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,04:45,09h 44m,1005.0,4,2.7,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,05:30,09h 28m,877.0,4,2.2,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,06:45,09h 14m,1005.0,3,3.1,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - STD0587,Janrath AC Seater 2+2,22:00,07:55,09h 55m,1005.0,3,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - SBD0116,Pink Express AC Seater 2+2,22:31,06:45,08h 14m,1005.0,4,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,07:00,09h 20m,999.0,1,4.1,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - RPD0021,Ordinary Non AC Seater 2+3,15:00,19:00,04h 00m,323.4,5,3.3,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
